"rio","mortalidad"
"Contaminado",58.5086062363144
"Contaminado",55.0217905968609
"Contaminado",64.3374253551606
"Contaminado",71.6566298935473
"Contaminado",44.2462424242946
"Contaminado",53.9063883260337
"Contaminado",65.5866378109588
"Contaminado",51.9904542772655
"Contaminado",43.4618699868032
"Contaminado",40.0242919458476
"Contaminado",64.004443032093
"Contaminado",75.9949170568404
"Contaminado",39.5269971698909
"Contaminado",51.105373040221
"Contaminado",34.3193085438565
"Contaminado",50.6967120631415
"Contaminado",46.9282013524768
"Contaminado",49.8794671374628
"Contaminado",78.9485439080467
"Contaminado",36.0131952154033
"Contaminado",54.3211340170645
"Contaminado",68.3265771671135
"Contaminado",43.8897745658413
"Contaminado",41.8065728683981
"Contaminado",50.4830946044581
"Contaminado",63.0055136995643
"Contaminado",46.5687515959501
"Contaminado",39.7420872922166
"Contaminado",50.7054854179256
"Contaminado",29.8218073188926
"Contaminado",35.245448790129
"Contaminado",60.8646279809096
"Contaminado",54.5881557444238
"Contaminado",28.2600357003603
"Contaminado",56.1761625722293
"Contaminado",26.9520464755108
"Contaminado",45.5303128815489
"Contaminado",52.9949067695872
"Contaminado",35.7152541327542
"Contaminado",62.6749748403291
"Contaminado",62.1450578994531
"Contaminado",43.2514406895723
"Contaminado",61.2102190988245
"Contaminado",51.9654977656002
"Contaminado",56.5011318866726
"Contaminado",56.7100418790199
"Contaminado",37.1584223486777
"Contaminado",29.7389041721047
"Contaminado",72.0532606437083
"Contaminado",52.3138992991117
"Contaminado",53.7564226018481
"Contaminado",38.070314817019
"Contaminado",61.3254984181008
"Contaminado",68.3947679495165
"Contaminado",65.278701045484
"Contaminado",29.7637297724224
"Contaminado",39.5949200136671
"Contaminado",50.9779160179052
"Contaminado",56.9684079938569
"Contaminado",44.561114833899
"Contaminado",41.4145069805598
"Contaminado",52.2978593633584
"Contaminado",40.5735684839247
"No Contaminado 1",60.4350430210435
"No Contaminado 1",21.7450460010016
"No Contaminado 1",45.0879220740011
"No Contaminado 1",20.0367279326984
"No Contaminado 1",35.0567708281208
"No Contaminado 1",54.8433728415762
"No Contaminado 1",51.2176857432144
"No Contaminado 1",26.0013935190008
"No Contaminado 1",25.2390196370545
"No Contaminado 1",40.5810583974077
"No Contaminado 1",30.4702336125374
"No Contaminado 1",44.0577011482866
"No Contaminado 1",30.160615161048
"No Contaminado 1",23.8987698403011
"No Contaminado 1",35.6983123210317
"No Contaminado 1",27.7578936720328
"No Contaminado 1",50.866419673221
"No Contaminado 1",36.6519441961886
"No Contaminado 1",39.6215929609995
"No Contaminado 1",53.8059132989247
"No Contaminado 1",58.5782124241692
"No Contaminado 1",39.4704978218748
"No Contaminado 1",43.3333620077998
"No Contaminado 1",53.0909768203641
"No Contaminado 1",38.2553775515335
"No Contaminado 1",29.5637413489279
"No Contaminado 1",49.9420036616155
"No Contaminado 1",24.7536546037017
"No Contaminado 1",37.5474687085019
"No Contaminado 1",35.9784492217654
"No Contaminado 1",34.772556636323
"No Contaminado 1",12.4639124585093
"No Contaminado 1",34.1309975779267
"No Contaminado 1",52.6631293072596
"No Contaminado 1",35.3112934496672
"No Contaminado 1",33.8095681479206
"No Contaminado 1",33.3386051726153
"No Contaminado 1",31.2526070629912
"No Contaminado 1",41.46021703841
"No Contaminado 1",45.9278070808763
"No Contaminado 1",54.4870575010661
"No Contaminado 1",24.3390871149242
"No Contaminado 1",43.9535333068367
"No Contaminado 1",38.4676604003678
"No Contaminado 1",42.8528601857232
"No Contaminado 1",29.6828273157371
"No Contaminado 1",40.4551141761145
"No Contaminado 1",28.4638621286227
"No Contaminado 1",46.5970327638786
"No Contaminado 1",30.5381018326901
"No Contaminado 1",40.6354727856791
"No Contaminado 1",18.7276732307084
"No Contaminado 1",43.2696686109308
"No Contaminado 1",51.0772289770159
"No Contaminado 1",47.661628767749
"No Contaminado 1",50.536729823113
"No Contaminado 1",26.4405720153851
"No Contaminado 1",38.3069861342661
"No Contaminado 1",39.3029901198159
"No Contaminado 1",47.2019564869517
"No Contaminado 1",38.3221812346144
"No Contaminado 1",37.9672108398485
"No Contaminado 1",56.7812825011243
"No Contaminado 1",50.909351280286
"No Contaminado 1",22.4355537032822
"No Contaminado 1",36.1538920700511
"No Contaminado 1",30.0784181260217
"No Contaminado 1",69.715850332843
"No Contaminado 1",35.056654686537
"No Contaminado 1",51.4803978343915
"No Contaminado 1",40.9627124904589
"No Contaminado 1",41.088302101448
"No Contaminado 1",44.9523694903772
"No Contaminado 1",38.5735650233095
"No Contaminado 1",48.3293699605956
"No Contaminado 1",45.5982377348378
"No Contaminado 1",23.1490405429249
"No Contaminado 1",34.4438768741597
"No Contaminado 1",34.7664687668941
"No Contaminado 1",34.9389567366624
"No Contaminado 1",50.6528488521985
"No Contaminado 1",54.8702703437434
"No Contaminado 1",30.7819905071293
"No Contaminado 1",45.4143546570258
"No Contaminado 1",28.3023207397017
"No Contaminado 1",34.4291962331238
"No Contaminado 1",42.9846554362813
"No Contaminado 1",38.1107721088549
"No Contaminado 1",33.1954979687724
"No Contaminado 1",27.4255145826321
"No Contaminado 1",36.8823346331318
"No Contaminado 1",40.5249804576917
"No Contaminado 1",45.62233812465
"No Contaminado 1",31.2418317663747
"No Contaminado 1",45.867559627909
"No Contaminado 1",28.3616042912843
"No Contaminado 1",34.5388797792012
"No Contaminado 1",44.5037716986858
"No Contaminado 1",33.0748452581483
"No Contaminado 1",32.2040389103467
"No Contaminado 1",39.5266734007944
"No Contaminado 1",40.3543456559178
"No Contaminado 1",49.3448195873755
"No Contaminado 1",37.6661397974429
"No Contaminado 1",22.9921191700025
"No Contaminado 1",33.4416190118641
"No Contaminado 1",33.6952953165242
"No Contaminado 1",30.6767241069602
"No Contaminado 1",43.2190370221003
"No Contaminado 1",65.0176509605977
"No Contaminado 1",47.9416747142008
"No Contaminado 1",38.4516044029372
"No Contaminado 1",45.0366718407969
"No Contaminado 1",54.4276824076692
"No Contaminado 1",36.9073282282979
"No Contaminado 1",46.6448047052591
"No Contaminado 1",45.6189911645936
"No Contaminado 1",38.7736517420495
"No Contaminado 1",40.5654600663726
"No Contaminado 1",46.5189100301244
"No Contaminado 1",39.7376135700348
"No Contaminado 1",36.6049100387673
"No Contaminado 1",34.0601001991895
"No Contaminado 1",42.9096207603689
"No Contaminado 1",39.4497800229309
"No Contaminado 1",36.2826172280659
"No Contaminado 1",41.7658846965934
"No Contaminado 1",32.2693307801002
"No Contaminado 1",31.9758039165093
"No Contaminado 1",53.7356613266313
"No Contaminado 1",31.1864393731935
"No Contaminado 1",43.1578806052738
"No Contaminado 1",30.3161342136174
"No Contaminado 1",37.6939035350457
"No Contaminado 1",43.9036228213348
"No Contaminado 1",29.9046321582136
"No Contaminado 1",45.95038671127
"No Contaminado 1",42.1891522857555
"No Contaminado 1",36.833937093554
"No Contaminado 1",42.4546654240252
"No Contaminado 1",40.7504483526323
"No Contaminado 1",31.6034996623093
"No Contaminado 1",26.0293607979226
"No Contaminado 1",41.0613176878206
"No Contaminado 1",29.9527882990762
"No Contaminado 1",39.6478001063528
"No Contaminado 1",23.5192383451627
"No Contaminado 1",30.7096751011246
"No Contaminado 1",42.7211081419361
"No Contaminado 1",50.4532279459034
"No Contaminado 1",41.6927854921525
"No Contaminado 1",30.0556501741981
"No Contaminado 1",35.8466260167602
"No Contaminado 1",50.9363612666732
"No Contaminado 1",45.1868425756791
"No Contaminado 1",47.8704033898938
"No Contaminado 1",49.9670095378985
"No Contaminado 1",43.774679772211
"No Contaminado 1",51.0937999763642
"No Contaminado 1",30.2678604426443
"No Contaminado 1",42.9964525580576
"No Contaminado 1",36.6051767867354
"No Contaminado 1",42.017388950915
"No Contaminado 1",53.2539797092552
"No Contaminado 1",45.0379348202283
"No Contaminado 1",33.7036330620786
"No Contaminado 1",36.4984588708275
"No Contaminado 1",30.4866137319186
"No Contaminado 1",39.1018574875101
"No Contaminado 1",35.0040310192128
"No Contaminado 1",47.9157269496336
"No Contaminado 1",35.0727239570633
"No Contaminado 1",47.1031471101195
"No Contaminado 1",47.207301338674
"No Contaminado 1",35.6466978393535
"No Contaminado 1",54.2649174309633
"No Contaminado 1",40.269243053279
"No Contaminado 1",33.4718157795396
"No Contaminado 1",40.7439935119186
"No Contaminado 1",30.0903748152802
"No Contaminado 1",46.509932795695
"No Contaminado 1",31.0483201188998
"No Contaminado 1",52.9299293500947
"No Contaminado 1",19.257934143038
"No Contaminado 1",28.8753987770638
"No Contaminado 1",36.6165410754
"No Contaminado 1",32.9930248002929
"No Contaminado 1",53.4694517132456
"No Contaminado 1",39.39574028074
"No Contaminado 1",43.5480441562479
"No Contaminado 1",47.0736955733116
"No Contaminado 1",41.5287795135706
"No Contaminado 1",49.6101003763578
"No Contaminado 1",44.3971622687213
"No Contaminado 1",46.9821380418932
"No Contaminado 1",25.1399253564513
"No Contaminado 1",28.7367826592912
"No Contaminado 1",17.735925140134
"No Contaminado 1",37.4672713625608
"No Contaminado 1",54.317564961981
"No Contaminado 1",30.2159716778398
"No Contaminado 1",43.1506322224832
"No Contaminado 1",44.4095616418697
"No Contaminado 1",42.3852639929048
"No Contaminado 1",37.1577738555775
"No Contaminado 1",33.8185595737645
"No Contaminado 1",33.6323203939542
"No Contaminado 1",40.1745324715965
"No Contaminado 1",52.9963841108782
"No Contaminado 1",32.0649251485608
"No Contaminado 1",38.7746561288695
"No Contaminado 1",40.9926815660078
"No Contaminado 1",47.9141349010677
"No Contaminado 1",37.6867188297565
"No Contaminado 1",46.3771730742532
"No Contaminado 1",25.0326719192524
"No Contaminado 1",47.1839965544311
"No Contaminado 1",40.9637100777019
"No Contaminado 1",29.0435472567149
"No Contaminado 1",16.6964136367823
"No Contaminado 1",36.346633650687
"No Contaminado 1",46.6886073212612
"No Contaminado 1",43.1905529591832
"No Contaminado 1",36.3583361021459
"No Contaminado 1",40.5006535632759
"No Contaminado 1",41.5599060190004
"No Contaminado 1",32.4758947380508
"No Contaminado 1",40.5455507893137
"No Contaminado 1",41.1226854696816
"No Contaminado 1",32.7716853955176
"No Contaminado 1",41.9819556381454
"No Contaminado 1",43.105603138377
"No Contaminado 1",45.2632360170575
"No Contaminado 1",47.1104652201967
"No Contaminado 1",44.1031061325937
"No Contaminado 1",43.0139892719201
"No Contaminado 1",39.0456990353774
"No Contaminado 1",44.487603052257
"No Contaminado 1",27.3075495788877
"No Contaminado 1",46.5427019304147
"No Contaminado 1",34.6509062536956
"No Contaminado 1",63.3752882268268
"No Contaminado 1",34.0366194107511
"No Contaminado 1",11.1237017095112
"No Contaminado 1",53.7208530087141
"No Contaminado 1",34.0134761832116
"No Contaminado 1",45.929509178596
"No Contaminado 1",42.2574206980329
"No Contaminado 1",50.9631206213814
"No Contaminado 1",30.9673397607667
"No Contaminado 1",28.1093840875207
"No Contaminado 1",50.6496900017888
"No Contaminado 1",30.4143253249406
"No Contaminado 1",24.6630588212685
"No Contaminado 1",47.7796949500986
"No Contaminado 1",39.3474172440963
"No Contaminado 1",62.7820422438891
"No Contaminado 1",43.4360962263468
"No Contaminado 1",36.469072596387
"No Contaminado 1",33.7281545010515
"No Contaminado 1",56.8460867330367
"No Contaminado 1",27.8507211576851
"No Contaminado 1",46.1696204531091
"No Contaminado 1",45.6168001524634
"No Contaminado 1",34.2719406836042
"No Contaminado 1",55.3571787982434
"No Contaminado 1",32.5234453553156
"No Contaminado 1",39.8052814214397
"No Contaminado 1",43.8762840391646
"No Contaminado 1",63.2312597346536
"No Contaminado 1",46.1515223831476
"No Contaminado 1",57.3154802913209
"No Contaminado 1",32.7143737679782
"No Contaminado 1",22.5455969321648
"No Contaminado 1",48.893567851826
"No Contaminado 1",23.7153100031388
"No Contaminado 1",26.5778963610543
"No Contaminado 1",46.1077020223833
"No Contaminado 1",39.4422337333136
"No Contaminado 1",48.4701928165966
"No Contaminado 1",54.3317474126775
"No Contaminado 1",49.127448826606
"No Contaminado 1",43.823299811069
"No Contaminado 1",45.5201861362863
"No Contaminado 1",41.4482665183812
"No Contaminado 1",57.0839228572527
"No Contaminado 1",40.5238938245209
"No Contaminado 1",48.0714383193564
"No Contaminado 1",30.5988371980749
"No Contaminado 1",40.3924223684727
"No Contaminado 1",20.0237267181591
"No Contaminado 1",41.3872960168305
"No Contaminado 1",25.1172323386029
"No Contaminado 1",38.6712561557169
"No Contaminado 1",37.5988312571635
"No Contaminado 1",49.7201927759175
"No Contaminado 1",33.5776854911526
"No Contaminado 1",33.3582155685251
"No Contaminado 1",20.2698628917502
"No Contaminado 1",46.2038170075029
"No Contaminado 1",50.8867161825065
"No Contaminado 1",37.7392276105236
"No Contaminado 1",54.8023793951334
"No Contaminado 1",35.9024394455841
"No Contaminado 1",29.9767795801602
"No Contaminado 1",42.2914539927375
"No Contaminado 1",46.8628453949449
"No Contaminado 1",25.0647962735776
"No Contaminado 1",23.643665983173
"No Contaminado 1",40.4641988090055
"No Contaminado 1",44.8043528712928
"No Contaminado 1",16.5551362564372
"No Contaminado 1",22.9381250045752
"No Contaminado 1",43.0776993961502
"No Contaminado 1",48.8873445721672
"No Contaminado 1",36.1906441056952
"No Contaminado 1",52.0042237058618
"No Contaminado 1",33.8621358237177
"No Contaminado 1",38.3330418739193
"No Contaminado 1",53.497427411458
"No Contaminado 1",39.1844263742385
"No Contaminado 1",40.2587310208511
"No Contaminado 1",31.0012929293538
"No Contaminado 1",40.6701060439015
"No Contaminado 1",33.557344153008
"No Contaminado 1",22.0056048305771
"No Contaminado 1",30.2950812796079
"No Contaminado 1",37.6135090941081
"No Contaminado 1",41.6363174597714
"No Contaminado 1",50.6803589634442
"No Contaminado 1",40.3853422682204
"No Contaminado 1",38.7259327567082
"No Contaminado 1",51.0613338969307
"No Contaminado 1",64.1505639305858
"No Contaminado 1",39.145622503688
"No Contaminado 1",51.7798559053759
"No Contaminado 1",44.8618286487987
"No Contaminado 1",39.2395402162636
"No Contaminado 1",20.7911495004903
"No Contaminado 1",30.3244725449697
"No Contaminado 1",34.4325606769898
"No Contaminado 1",28.8979281625654
"No Contaminado 1",28.3875006039358
"No Contaminado 1",35.8707451504994
"No Contaminado 1",49.518894344804
"No Contaminado 1",30.7981947349848
"No Contaminado 1",41.1817511796098
"No Contaminado 1",37.9700720464024
"No Contaminado 1",47.9309979915499
"No Contaminado 1",40.3843684147599
"No Contaminado 1",38.3183700818198
"No Contaminado 1",34.1581059101441
"No Contaminado 1",48.9189866651783
"No Contaminado 1",51.3933307604848
"No Contaminado 1",40.194424834681
"No Contaminado 1",72.7178275094146
"No Contaminado 1",39.9700678782654
"No Contaminado 1",69.238239501318
"No Contaminado 1",38.6612047793471
"No Contaminado 1",24.2929293783321
"No Contaminado 1",25.7523341982923
"No Contaminado 1",31.285300569122
"No Contaminado 1",54.7840798244259
"No Contaminado 1",57.0332330212618
"No Contaminado 1",43.9760859296134
"No Contaminado 1",43.084952925681
"No Contaminado 1",34.6304470736196
"No Contaminado 1",33.233244036321
"No Contaminado 1",32.8209689784036
"No Contaminado 1",31.2945000509903
"No Contaminado 1",34.6007755015168
"No Contaminado 1",33.7731023204136
"No Contaminado 1",45.2853744956257
"No Contaminado 1",47.7081867169404
"No Contaminado 1",56.0318075443505
"No Contaminado 1",15.5137864637078
"No Contaminado 1",44.9511968189925
"No Contaminado 1",36.8153152171073
"No Contaminado 1",37.336093974497
"No Contaminado 1",23.5829589006175
"No Contaminado 1",39.6712194519411
"No Contaminado 1",32.2399289450931
"No Contaminado 1",43.5575942824793
"No Contaminado 1",28.8719081580714
"No Contaminado 1",74.4599197819979
"No Contaminado 1",32.1790113299201
"No Contaminado 1",37.1779668866796
"No Contaminado 1",27.7123380868844
"No Contaminado 1",36.748270034362
"No Contaminado 1",61.3425460540829
"No Contaminado 1",36.1310791706866
"No Contaminado 1",46.1020385781905
"No Contaminado 1",30.6022022486409
"No Contaminado 1",55.3836358801599
"No Contaminado 1",44.683515981661
"No Contaminado 1",32.8336697230115
"No Contaminado 1",42.3043894486202
"No Contaminado 1",36.1313630868623
"No Contaminado 1",45.0870846650783
"No Contaminado 1",31.9060340265534
"No Contaminado 1",44.6321585968337
"No Contaminado 1",55.8317836100403
"No Contaminado 1",52.6276162796841
"No Contaminado 1",43.0499251278502
"No Contaminado 1",43.3367663481421
"No Contaminado 1",44.2150300893867
"No Contaminado 1",48.9837975564265
"No Contaminado 1",43.8592714686162
"No Contaminado 1",46.060901173083
"No Contaminado 1",46.3781152752278
"No Contaminado 1",42.2779384371125
"No Contaminado 1",47.2044942408069
"No Contaminado 1",40.5783935672463
"No Contaminado 1",50.1128638626024
"No Contaminado 1",35.7174862726726
"No Contaminado 1",41.9377094223722
"No Contaminado 1",40.3246411185618
"No Contaminado 1",29.2584544585627
"No Contaminado 1",51.9882598973803
"No Contaminado 1",28.3756678659931
"No Contaminado 1",53.0512922116238
"No Contaminado 1",29.3153352428248
"No Contaminado 1",30.1791653441686
"No Contaminado 1",48.6088849107471
"No Contaminado 1",39.1825507283207
"No Contaminado 1",21.548091606964
"No Contaminado 1",55.0342038213375
"No Contaminado 1",15.1147256919616
"No Contaminado 1",33.0747397867967
"No Contaminado 1",24.7966065672368
"No Contaminado 1",34.3203249788604
"No Contaminado 1",40.8868112913109
"No Contaminado 1",36.6645922450977
"No Contaminado 1",34.2114585008969
"No Contaminado 1",38.3620414427077
"No Contaminado 1",42.6916541075801
"No Contaminado 1",31.44240417913
"No Contaminado 1",19.2514377334925
"No Contaminado 1",30.7415413571204
"No Contaminado 1",20.9564220872582
"No Contaminado 1",46.3533873386609
"No Contaminado 1",58.7015838792933
"No Contaminado 1",28.5453806151872
"No Contaminado 1",31.1456455582949
"No Contaminado 1",31.2446609931283
"No Contaminado 1",47.8839045634158
"No Contaminado 1",40.3134468397419
"No Contaminado 1",44.8894781594394
"No Contaminado 1",47.714698786912
"No Contaminado 1",42.4783460866914
"No Contaminado 1",44.4783163813829
"No Contaminado 1",28.3743473477854
"No Contaminado 1",39.3821171789616
"No Contaminado 1",33.8389653543308
"No Contaminado 1",26.9517069637237
"No Contaminado 1",28.3101565697358
"No Contaminado 1",49.3760954771723
"No Contaminado 1",26.994530129641
"No Contaminado 1",35.956719732383
"No Contaminado 1",49.8256504922528
"No Contaminado 1",43.2925949315139
"No Contaminado 1",46.5234723345439
"No Contaminado 1",43.3137935811481
"No Contaminado 1",38.5112466282696
"No Contaminado 1",18.0028242204045
"No Contaminado 1",33.9116148510348
"No Contaminado 1",26.2169202993254
"No Contaminado 1",36.2191571413176
"No Contaminado 1",60.5410707311695
"No Contaminado 1",41.3822540326389
"No Contaminado 1",32.8085372224665
"No Contaminado 1",48.8869244065548
"No Contaminado 1",44.9137292847469
"No Contaminado 1",39.1964993089422
"No Contaminado 1",37.7236874947529
"No Contaminado 1",38.5451441676952
"No Contaminado 1",39.2857997442471
"No Contaminado 1",46.1953024464891
"No Contaminado 1",41.2765667624688
"No Contaminado 1",33.7262335430202
"No Contaminado 1",48.343714939379
"No Contaminado 1",33.0159605168837
"No Contaminado 1",53.0924048218871
"No Contaminado 1",30.1982237311164
"No Contaminado 1",47.4798510274554
"No Contaminado 1",52.5779662068081
"No Contaminado 1",52.221833523778
"No Contaminado 1",38.8783915729948
"No Contaminado 1",46.9220014293422
"No Contaminado 1",18.6235850014487
"No Contaminado 1",44.4423598404023
"No Contaminado 1",38.907131256421
"No Contaminado 1",45.9982465578244
"No Contaminado 1",41.0875907368838
"No Contaminado 1",52.9479689861678
"No Contaminado 1",38.2934924434195
"No Contaminado 1",47.3373951869607
"No Contaminado 1",38.9404391838078
"No Contaminado 1",46.5576257195121
"No Contaminado 1",27.6873390663071
"No Contaminado 1",46.0656951403917
"No Contaminado 1",36.1040954376811
"No Contaminado 1",43.9481502013104
"No Contaminado 1",31.2468145122245
"No Contaminado 1",45.4164091212584
"No Contaminado 1",69.9152532733133
"No Contaminado 1",55.4052050648587
"No Contaminado 1",49.8037879490478
"No Contaminado 1",33.8098503161834
"No Contaminado 1",43.2486046626697
"No Contaminado 1",38.4166166905391
"No Contaminado 1",20.1487110519309
"No Contaminado 1",37.5983210290263
"No Contaminado 1",36.8346195373273
"No Contaminado 1",39.1036968412771
"No Contaminado 1",34.6799300629295
"No Contaminado 1",46.5182895976312
"No Contaminado 1",59.1858057970287
"No Contaminado 1",51.5565715134385
"No Contaminado 1",46.6018517916846
"No Contaminado 1",40.5506908758354
"No Contaminado 1",40.7573238027463
"No Contaminado 1",51.5752258181319
"No Contaminado 1",52.8164889939765
"No Contaminado 1",34.0805314290233
"No Contaminado 1",49.4980334950322
"No Contaminado 1",28.1689021492571
"No Contaminado 1",28.0734139522125
"No Contaminado 1",55.9578333479431
"No Contaminado 1",40.3693926850179
"No Contaminado 1",40.3378209943327
"No Contaminado 1",49.7902301968396
"No Contaminado 1",38.0334341385415
"No Contaminado 1",31.5333561251748
"No Contaminado 1",41.3835732498621
"No Contaminado 1",22.9136666397025
"No Contaminado 1",35.2753389646002
"No Contaminado 1",38.4325983906578
"No Contaminado 1",25.5743731520441
"No Contaminado 1",41.8476433593766
"No Contaminado 1",32.6726689735613
"No Contaminado 1",51.1407753323473
"No Contaminado 1",37.18957963527
"No Contaminado 1",29.0899972335183
"No Contaminado 1",42.3922273773727
"No Contaminado 1",39.4678231594249
"No Contaminado 1",40.4031788223223
"No Contaminado 1",42.1545474434617
"No Contaminado 1",36.0597899986407
"No Contaminado 1",36.7340912620604
"No Contaminado 1",46.4800381835491
"No Contaminado 1",56.2673701629703
"No Contaminado 1",20.7430622650367
"No Contaminado 1",38.6431958748549
"No Contaminado 1",49.796823049288
"No Contaminado 1",28.2078806789932
"No Contaminado 1",51.6681337455667
"No Contaminado 1",36.2077258470273
"No Contaminado 1",47.0775212141734
"No Contaminado 1",54.7376577810174
"No Contaminado 1",48.9857683335633
"No Contaminado 1",52.1431502306541
"No Contaminado 1",17.921729416102
"No Contaminado 1",27.266371963452
"No Contaminado 1",45.814666578893
"No Contaminado 1",30.8921920180785
"No Contaminado 1",34.4812550449905
"No Contaminado 1",53.8422224664466
"No Contaminado 1",41.1649412372304
"No Contaminado 1",40.4531787848317
"No Contaminado 1",37.544143679844
"No Contaminado 1",24.0210448128358
"No Contaminado 1",21.1942603497163
"No Contaminado 1",37.8223375616963
"No Contaminado 1",43.547387949361
"No Contaminado 1",26.8105521884702
"No Contaminado 1",21.9221990284338
"No Contaminado 1",52.755091369191
"No Contaminado 1",45.0699835111917
"No Contaminado 1",44.8209487168967
"No Contaminado 1",49.1709649777487
"No Contaminado 1",45.5474357042332
"No Contaminado 1",29.4449731839895
"No Contaminado 1",52.5015505558455
"No Contaminado 1",27.2263994659312
"No Contaminado 1",35.2141167927972
"No Contaminado 1",43.3359562123405
"No Contaminado 1",42.8099846915116
"No Contaminado 1",45.8933550071484
"No Contaminado 1",48.7659207938919
"No Contaminado 1",31.9032766926401
"No Contaminado 1",27.1257371221718
"No Contaminado 1",28.3226691104801
"No Contaminado 1",45.7448313703914
"No Contaminado 1",35.3724572359903
"No Contaminado 1",44.1291212862803
"No Contaminado 1",51.8298161074152
"No Contaminado 1",33.2826602312406
"No Contaminado 1",49.2469894733154
"No Contaminado 1",33.5510748407175
"No Contaminado 1",46.168138848999
"No Contaminado 1",40.3407459810392
"No Contaminado 1",31.4956055201246
"No Contaminado 1",49.4785037173014
"No Contaminado 1",47.2260439866723
"No Contaminado 1",31.3139374767704
"No Contaminado 1",40.3770180474504
"No Contaminado 1",65.2239807042822
"No Contaminado 1",32.481372093941
"No Contaminado 1",38.3328713750618
"No Contaminado 1",54.028930698445
"No Contaminado 1",28.8630227321394
"No Contaminado 1",63.80413636511
"No Contaminado 1",33.3269785524227
"No Contaminado 1",34.7856780367783
"No Contaminado 1",39.6144624387958
"No Contaminado 1",50.7467642177463
"No Contaminado 1",72.3554281654337
"No Contaminado 1",44.8331463518207
"No Contaminado 1",46.1961621920455
"No Contaminado 1",26.2647132570686
"No Contaminado 1",41.4124173883725
"No Contaminado 1",16.4021736092908
"No Contaminado 1",37.4172675666927
"No Contaminado 1",54.6142509399092
"No Contaminado 1",38.0192995030783
"No Contaminado 1",39.4235736657323
"No Contaminado 1",40.3904464136347
"No Contaminado 1",38.7627051036649
"No Contaminado 1",41.0004958224598
"No Contaminado 1",24.8876658098764
"No Contaminado 1",35.1912856810973
"No Contaminado 1",36.5841235199218
"No Contaminado 1",45.6977336802691
"No Contaminado 1",42.0737663637095
"No Contaminado 1",32.4140752774534
"No Contaminado 1",48.490138449087
"No Contaminado 1",52.2658542110533
"No Contaminado 1",27.2058232929229
"No Contaminado 1",41.8401111065495
"No Contaminado 1",32.509742339405
"No Contaminado 1",33.9185146876992
"No Contaminado 1",44.1986362472832
"No Contaminado 1",48.4184979563413
"No Contaminado 1",43.8015693673667
"No Contaminado 1",34.6515566959699
"No Contaminado 1",51.2971200930182
"No Contaminado 1",50.3188963184648
"No Contaminado 1",30.1061742443
"No Contaminado 1",43.1316852556151
"No Contaminado 1",28.4033522964686
"No Contaminado 1",54.6673353907052
"No Contaminado 1",42.7005957802812
"No Contaminado 1",50.6713532118701
"No Contaminado 1",43.881438015061
"No Contaminado 1",38.9172961330124
"No Contaminado 1",47.504885421559
"No Contaminado 1",28.9668225324247
"No Contaminado 1",25.6731757360231
"No Contaminado 1",33.6884636166521
"No Contaminado 1",42.6361795104148
"No Contaminado 1",35.8631192949477
"No Contaminado 1",35.3488125810454
"No Contaminado 1",49.2085150404579
"No Contaminado 1",34.978072861215
"No Contaminado 1",49.7445687180668
"No Contaminado 1",32.2706408227263
"No Contaminado 1",37.4351663732325
"No Contaminado 1",31.7368665522145
"No Contaminado 1",35.7380067839716
"No Contaminado 1",28.3830313165859
"No Contaminado 1",44.4698697233268
"No Contaminado 1",51.8231429883526
"No Contaminado 1",42.8335869417473
"No Contaminado 1",57.1226784466114
"No Contaminado 1",23.5989999525019
"No Contaminado 1",32.4844792605424
"No Contaminado 1",45.2464440269118
"No Contaminado 1",46.3337928839258
"No Contaminado 1",43.2699671904924
"No Contaminado 1",57.4568499211517
"No Contaminado 1",56.7538956644338
"No Contaminado 1",25.406956385981
"No Contaminado 1",35.8259574713208
"No Contaminado 1",25.6596662932738
"No Contaminado 1",29.6922602769363
"No Contaminado 1",42.482563941472
"No Contaminado 1",43.5140777396714
"No Contaminado 1",32.1954830506443
"No Contaminado 1",43.0160044486774
"No Contaminado 1",32.7216457182379
"No Contaminado 1",42.4941386888377
"No Contaminado 1",41.1314525552215
"No Contaminado 1",37.1598741930359
"No Contaminado 1",30.3990753702462
"No Contaminado 1",35.3467493990747
"No Contaminado 1",44.9114620412285
"No Contaminado 1",35.0581815612294
"No Contaminado 1",36.7449220839243
"No Contaminado 1",29.3023931804157
"No Contaminado 1",35.6588520317721
"No Contaminado 1",39.7514335619878
"No Contaminado 1",32.7089115453858
"No Contaminado 1",36.1728766067148
"No Contaminado 1",28.9930587965551
"No Contaminado 1",47.4916475724045
"No Contaminado 1",62.0977517791002
"No Contaminado 1",35.7476977107996
"No Contaminado 1",44.666662872896
"No Contaminado 1",55.8196744706869
"No Contaminado 1",36.1555583752739
"No Contaminado 1",36.1083501591491
"No Contaminado 1",46.4727514277048
"No Contaminado 1",30.47654200717
"No Contaminado 1",38.2686349691036
"No Contaminado 1",34.4683492473887
"No Contaminado 1",30.3216297618334
"No Contaminado 1",44.2069595868706
"No Contaminado 1",38.6118610682455
"No Contaminado 1",61.695257924131
"No Contaminado 1",11.5698210496592
"No Contaminado 1",46.4528192950275
"No Contaminado 1",31.786782929194
"No Contaminado 1",37.1377083042192
"No Contaminado 1",29.1119901612401
"No Contaminado 1",45.7840048885528
"No Contaminado 1",53.5541776928185
"No Contaminado 1",44.8911220060327
"No Contaminado 1",30.8814347564335
